Comp.	Score	UserID	Lang	Pseudo	#optim,count=533,time=2021-12-28 01:36:39
100	10359.64	2288263	Rust	dbdr	
100	10367.970000000005	351062	C++	Neumann	
100	10484.98	1400179	Python3	reCurse	
100	10520.629999999996	3457031	C++	YurkovAS	
100	10563.540000000005	1399382	C#	Regulus136	
100	10586.239999999996	3136787	C++	jacek	
100	10586.489999999998	3235897	Java	Zylo	
100	10637.02	1530051	C++	UlYoP	
100	10643.479999999996	2007852	Go	Zorg1	
100	10702.669999999998	1415495	C	fenrir	
100	10750.69	1114834	C++	k4ng0u	
100	10751.739999999994	1288527	C++	Snef	
100	10751.95	2968035	Python3	DomiKo	
100	10754.76	735487	C++	amurushkin	
100	10785.819999999998	1838549	C++	orangesnowfox	
100	10798.61	1566335	Java	BeardedWhale	
100	10877.459999999995	2923506	C++	darkhorse64	
100	10899.320000000002	154984	C++	_Royale	
100	10919.46	2924895	C	trictrac	
100	10935.47	735910	C++	Agade	
100	10985.34	2311105	C++	kovi	
100	11047.379999999992	893541	Java	wala	
100	11066.54	1106450	C++	RiSuS	
100	11070.630000000005	1314316	C++	jolindien	
100	11103.09	3513265	C++	DaNinja	
100	11113.44	3721214	C++	jrke	
100	11148.700000000004	3918583	Rust	mikmak	
100	11182.39	1500515	C#	eulerscheZahl	
100	11228.67	4067707	C++	therealbeef	
100	11230.059999999998	2786666	C++	TetraktysPhi	
100	11260.160000000002	224325	Go	TidyMaze	
100	11285.06	3574688	Go	RaulButuc	
100	11287.57	1344487	C++	UnnamedCodinGamer	
100	11301.219999999998	1549145	C++	Mealc	
100	11309.329999999996	1378958	C#	Illedan	
100	11318.159999999998	811622	C++	Scarfield	
100	11321.089999999997	1469666	C++	alenic	
100	11398.419999999996	1489865	Go	EricSMSO	
100	11455.29	1339675	C++	SR4	
100	11468.520000000002	4334077	C++	Paul_Demanze	
100	11479.65	3738782	C#	Inaniwa	
100	11511.649999999996	2747934	Rust	fexolm	
100	11538.440000000002	2451652	Java	code_of_the_dead	
100	11552.54	232528	C++	cegprakash	
100	11575.149999999996	3533119	C++	wlesavo	
100	11593.590000000002	3226448	Rust	tobk	
100	11603.61	3839774	Rust	gurvan_lullien	
100	11610.940000000004	3971358	C++	OldJohn	
100	11751.100000000002	820000	C++	ValGrowth	
100	11785.200000000004	1194069	Java	Redstrike	
100	11798.160000000002	4354663	Rust	MedicatedMandelbrot	
100	11834.45	4208158	Python3	Tiouz	
100	11916.21	311035	C++	leojean890	
100	11928.679999999997	1243876	Java	Hi-Low_World	
100	11985.899999999996	3869618	Dart	tsds	
100	11987.47	1584802	C++	emh	
100	12012.36	1436776	C++	BrainSolver	
100	12012.69	4052722	C++	ClockSort	
100	12021.069999999996	1753077	C++	codingWhale	
100	12032.799999999996	2980709	C++	ninnghazad	
100	12036.180000000008	1306289	C++	Jasperr	
100	12049.930000000002	2350415	C++	Vintarel	
100	12063.859999999995	1768304	Python3	Manu306	
100	12122.58	4294044	C++	simsimlafamille	
100	12143.14	4154326	Python3	montplusa	
100	12208.77	736075	C++	Xyze	
100	12216.88	2976356	Python3	magmasa	
100	12253.14	1767183	C#	MelnikovIgor	
100	12269.570000000002	3836429	Python3	Hippolyte	
100	12270.799999999996	1754295	Rust	SF	
100	12288.8	4205154	Rust	tuna_in_cream	
100	12329.850000000002	155774	C++	dwarfie	
100	12377.420000000002	1816783	C++	NightLuna	
100	12400.359999999995	2522090	C++	MSmits	
100	12418.72	972894	C++	resty-daze	
100	12419.860000000004	837350	Go	BorisZ	
100	12430.510000000002	1607522	C++	RoboStac	
100	12521.589999999998	2043908	C++	AntiSquid	
100	12526.309999999996	1443075	C++	Wolfy82	
100	12540.37	4071357	Python3	GrowlingBear	
100	12540.469999999998	4257906	C++	NotSureWhyThisWorks	
100	12604.09	1169499	C++	naab	
100	12633	1753072	C++	MrOne	
100	12736.61	2473192	Python3	game-ai-course	
100	12764.8	1418821	C++	input.txt	
100	12820.049999999996	3589590	Python3	Edjy	
100	12821.759999999997	3533314	C#	skotz	
100	12870.14	1152991	C#	xoposhiy	
100	12896.559999999989	153683	Dart	40R15T3	
100	12932.500000000004	3765895	Lua	Topinambour	
100	12942.399999999996	1178276	Java	Jerome_95	
